_id,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
65a8b83748613797baeec87c,76114.15936,6.769699197,7.32160966,5.02,42601.8153,1558758.796,"674 Todd Ports\nParsonschester, VA 49485-9488"
65a8b83748613797baeec87d,84289.795,7.762059263,7.946184619,4.09,42768.4581,2120888.345,"3999 Laura Lakes\nBarnesport, FM 49833"
65a8b83748613797baeec87e,57715.53989,5.549062595,7.648730581,5.16,19844.17257,790598.827,"11190 Robinson Extension\nFieldsfort, CA 51614-8941"
65a8b83748613797baeec87f,85825.85915,6.614755417,6.25590011,3.36,13983.30125,1137465.336,"546 Mitchell Village Suite 737\nLake Vincent, OH 05404-1179"
65a8b83748613797baeec880,62765.29405,7.678891205,7.459908516,4.08,22272.18604,1369753.282,"31651 Hale Walks\nPort Henryfort, UT 45989"
65a8b83748613797baeec881,70205.72154,5.83835012,8.657342635,5.37,26973.43343,1433221.122,"0247 Kenneth Burg\nPort Angelica, WI 77878-6142"
65a8b83748613797baeec882,66595.66324,4.786484164,7.476142093,3.16,42385.40082,1373048.099,"7793 Bradley Trail Suite 924\nNicholschester, OK 05492-7126"
65a8b83748613797baeec883,64303.64009,5.626372535,6.583251654,3.42,20214.598,941950.5795,"43275 Knight Walks Apt. 856\nJamesville, FL 18420-6564"
65a8b83748613797baeec884,57358.62333,7.353131745,7.096839816,3.14,22061.58541,948279.9394,"16028 Sarah Isle Suite 386\nEast Clifford, PW 67999-0591"
65a8b83748613797baeec885,74216.12905,6.038763092,7.004803041,3.28,45068.59934,1365036.084,"5976 Amanda Grove\nRitterport, SD 08541-1686"
65a8b83748613797baeec886,68503.48554,4.403549081,8.419559831,4.42,34699.25818,1289082.363,"80906 Michael Grove Apt. 103\nSouth Denise, KS 86144"
65a8b83748613797baeec887,55481.28674,5.733547356,9.699773329,3.46,42179.67004,1398979.249,"20960 Leonard Loaf Apt. 902\nSouth Lisabury, MA 55466"
65a8b83748613797baeec888,75265.99827,8.312847295,7.494591244,5.33,13108.01789,1559678.613,"PSC 8409, Box 5628\nAPO AA 76710-9573"
65a8b83748613797baeec889,68854.09085,6.745795742,8.194305101,5.23,37482.54576,1485677.064,"8938 Jose Lodge\nEmilyside, CO 97593-5472"
65a8b83748613797baeec88a,74854.10011,4.604998734,7.679230572,4.06,50538.01354,1553592.98,"041 Claire Glens\nSamanthaside, KS 70716-5226"
65a8b83748613797baeec88b,54634.31766,5.743186901,8.04578157,6.3,41564.0063,1179278.094,"572 Kayla Port Suite 910\nNew Catherine, UT 56845"
65a8b83748613797baeec88c,57098.2024,8.172130124,5.759739522,2,42721.28569,1262465.989,"7928 Evans Inlet\nPort Sherriland, SC 82783"
65a8b83748613797baeec88d,68035.56212,6.487102994,8.810883649,4.06,34174.74428,1663509.393,"05890 Robin Brook Suite 649\nEast Bethton, MI 72561"
65a8b83748613797baeec88e,63128.60652,5.459418735,6.953525108,3.02,39536.8097,930011.5709,"065 Helen Oval Apt. 756\nKathrynborough, UT 72714-6759"
65a8b83748613797baeec88f,62937.04797,6.171802299,8.931184559,3.14,38082.48344,1584167.851,"678 Howe Lights\nEast Bryan, OR 66067"
65a8b83748613797baeec890,82915.91143,7.078994202,7.882700548,5.2,50445.64737,2185480.091,"38531 Anna Estates Apt. 937\nKevinfurt, AZ 71789"
65a8b83748613797baeec891,70138.53362,6.459764363,6.844556793,4.05,44684.73719,1529028.714,"67263 Garrett Knoll\nHineshaven, IN 52693-6366"
65a8b83748613797baeec892,75611.47181,5.692877721,7.174165695,6.18,22047.19911,998240.8508,"576 Moore Stravenue\nStephaniemouth, OK 66676"
65a8b83748613797baeec893,42822.3111,6.612989198,4.993759778,3.34,29670.20231,513215.9882,"43074 Armstrong Wall\nWest Timothychester, NH 29497-5681"
65a8b83748613797baeec894,60145.23086,7.349184292,8.012062753,5.19,25198.78667,1136448.409,USNS Reyes\nFPO AA 35029
65a8b83748613797baeec895,87853.8483,6.524727389,7.571808331,6.43,42302.261,1898668.844,"22912 Taylor Island\nBrianside, MA 36738-0637"
65a8b83748613797baeec896,66392.57099,5.380618603,8.023288282,5.13,26623.18416,1255576.273,"614 Leah Row Suite 729\nMarissastad, NM 00794"
65a8b83748613797baeec897,58204.22309,6.301814027,7.375616033,5.41,46663.40274,1367641.27,"97004 Gutierrez Greens Apt. 332\nEast Deniseview, RI 21012-8300"
65a8b83748613797baeec898,88244.61487,6.548375433,8.765481292,3.36,25791.99499,1788285.239,"61508 Taylor Turnpike Suite 751\nNorth Sherry, SC 21980-1722"
65a8b83748613797baeec899,68737.59871,4.50065575,8.450083754,6.18,34216.69172,1230363.234,"46722 Avila Ford\nLake Sharonland, NY 80569"
65a8b83748613797baeec89a,56423.03428,4.670846603,8.109865287,3.03,40155.74285,1000216.858,"460 Morales Islands Apt. 118\nWest Jeffrey, NE 35494"
65a8b83748613797baeec89b,66678.06217,3.90784119,7.496088659,5.02,23031.17032,587007.8442,"827 Ferguson Isle\nRosebury, AL 61416-3167"
65a8b83748613797baeec89c,71517.01424,7.90559502,7.731386357,5.02,40239.28257,1734373.044,"653 Parker Overpass Suite 506\nSusanshire, AZ 00328"
65a8b83748613797baeec89d,66097.62203,3.979496081,6.15177134,4.19,37467.59631,762167.2533,"41962 Castro Groves Suite 053\nJacquelinestad, PW 32378"
65a8b83748613797baeec89e,76423.31757,7.561878816,7.672937209,5.25,24402.23731,1532845.723,"66807 Johnson Prairie Apt. 849\nHernandezhaven, NE 29672"
65a8b83748613797baeec89f,72660.15764,5.447651333,6.130976571,4.39,48711.5547,1243501.651,"98734 Sharp Shoals Apt. 825\nNorth Sharon, CA 40445-0695"
65a8b83748613797baeec8a0,92787.28248,5.193719807,6.825129553,2.24,36590.45042,1628878.094,"2574 Richardson Trail\nVillarrealland, MD 90258-8822"
65a8b83748613797baeec8a1,78535.64072,7.036043262,7.111496767,3.33,44280.07606,1767330.934,"7069 Barajas Brooks\nMartinezbury, VA 51924"
65a8b83748613797baeec8a2,58110.57429,5.87836948,6.825453188,2.41,49355.97879,1308752.504,"97379 Erin Tunnel Suite 230\nWilsonside, CA 62038-2300"
65a8b83748613797baeec8a3,71614.59305,6.357683901,8.339420059,4.38,29922.1702,1311681.42,"914 Ramirez Valleys\nEast Mark, NM 09382"
65a8b83748613797baeec8a4,76813.78015,6.97543555,6.914477692,3.11,31822.48585,1567368.285,"4134 Susan Fords\nPort Andreatown, DE 39559-2783"
65a8b83748613797baeec8a5,73508.35912,6.27170472,6.772989767,3.49,34894.57633,1126821.109,"8580 Caleb Rapid Suite 109\nKarenchester, AL 04190-4237"
65a8b83748613797baeec8a6,63805.7006,7.120304395,5.907901094,4.35,48433.82079,1473761.532,"9731 Bryan Estate\nNorth Teresafort, MA 43089-0152"
65a8b83748613797baeec8a7,67651.53322,6.307915969,6.29716031,4.42,50823.45978,1366000.57,"12163 Carter Shoals Apt. 326\nDeckerland, SD 16294"
65a8b83748613797baeec8a8,69086.60579,5.649168399,9.079234562,6.41,39890.29704,1677612.442,"7303 Amber Locks Suite 812\nNorth Kelly, IN 94856-6427"
65a8b83748613797baeec8a9,93822.30848,7.307595976,6.739136455,3.39,28555.78775,1789973.205,"16991 Theresa Trace\nPort Matthewshire, NC 66272"
65a8b83748613797baeec8aa,89808.62859,6.99119997,8.428816539,3.19,30847.09161,1961715.867,"114 Michael Wall Apt. 387\nLake Taylor, ND 17489"
65a8b83748613797baeec8ab,64896.62337,5.746925014,4.713907065,2.01,33201.07787,673225.1119,"4363 Tara Bridge Apt. 728\nRivasfurt, ND 04123"
65a8b83748613797baeec8ac,61853.86388,7.216355831,7.672624694,3.5,23811.23365,1230391.468,"PSC 1123, Box 2566\nAPO AE 12036-0836"
65a8b83748613797baeec8ad,64205.8632,5.608289646,6.107278834,2.28,48649.61039,1124818.114,"96480 Taylor Mews Apt. 138\nNew Justinmouth, PA 25004"
65a8b83748613797baeec8ae,74872.36119,6.743717223,7.129029836,3.17,20068.15522,1090996.143,"933 Morgan Via Apt. 871\nNicolebury, AL 14624"
65a8b83748613797baeec8af,81980.58906,5.625005408,8.456793269,3.33,41393.59402,1570154.414,"79023 Ramirez Isle\nEast Jeffreyborough, CT 45650-3126"
65a8b83748613797baeec8b0,52801.97917,5.869786444,6.175532974,3.18,21518.04492,685123.1393,"962 Brandon River Apt. 829\nSouth Jamie, GU 95398"
65a8b83748613797baeec8b1,54510.2001,5.052580013,8.723667665,4.15,20211.43699,845553.3695,"713 Anderson Lights Suite 346\nNorth Katie, FM 72098"
65a8b83748613797baeec8b2,61868.60746,5.787124106,4.774978251,3.17,34967.07563,974805.9937,"76329 Eric Mount Suite 495\nWhiteville, AS 79813"
65a8b83748613797baeec8b3,63655.18163,7.537023749,7.29278248,3.17,16409.11628,1247660.99,"960 Ferguson Ports Suite 436\nLake Denise, OK 51103-4597"
65a8b83748613797baeec8b4,86031.51275,5.293498422,7.372989952,5.16,35417.76965,1381417.25,"519 David Ways Apt. 059\nPort John, PW 73151-6724"
65a8b83748613797baeec8b5,72748.51296,6.879262946,8.783143977,6.28,40137.50244,1726364.398,"231 Rodriguez Extensions\nRamirezview, UT 82819-9826"
65a8b83748613797baeec8b6,61839.76786,7.740112579,5.937846802,3.24,26064.82032,961539.0599,"PSC 9596, Box 0250\nAPO AE 81289"
65a8b83748613797baeec8b7,76519.68207,6.455825141,6.6449069,2.17,28961.42776,1359978.16,"117 Harper Harbor Apt. 891\nNorth Harry, TN 24136"
65a8b83748613797baeec8b8,76774.85779,6.232921557,6.396693318,2.05,34313.8277,1384466.437,"604 Angela Crescent\nWest Timothy, MP 45493"
65a8b83748613797baeec8b9,76659.74948,5.901324628,7.0392267,6.37,41717.72069,1531447.285,"9224 Phillips Villages\nJamesbury, DC 07921"
65a8b83748613797baeec8ba,71371.43363,5.969905376,5.298417823,3.38,52265.60116,1418595.727,"98797 Miller Manor\nKristinmouth, ID 05829"
65a8b83748613797baeec8bb,83460.87131,5.736539506,6.980713061,2.43,31385.46298,1476386.996,Unit 3589 Box 1542\nDPO AA 16271-0224
65a8b83748613797baeec8bc,74740.73288,5.625513375,5.78726116,4.36,29954.61762,1168355.32,"3777 John Canyon Suite 968\nAmberborough, WA 31105"
65a8b83748613797baeec8bd,70229.01584,6.660558254,7.642843664,6.25,28829.00883,1222701.012,"238 Turner Cliffs Apt. 239\nAmyburgh, PA 71224-5090"
65a8b83748613797baeec8be,72950.86354,5.320368742,5.112099012,4.27,38711.03466,987447.7775,"84076 Anderson Hills Apt. 983\nSouth Justin, OK 66516"
65a8b83748613797baeec8bf,58515.94609,5.954475954,6.322715919,4.43,33776.47845,982790.871,"22469 Amy Valleys\nEdwardsberg, MD 02773"
65a8b83748613797baeec8c0,52207.44393,5.273512348,7.451826651,5.06,21095.58569,527749.4039,"97665 Clark Roads\nBrianmouth, ND 02995-1068"
65a8b83748613797baeec8c1,72821.24766,6.480819122,7.116655028,5.33,40594.0593,1391232.527,"5869 Suarez Locks Suite 297\nEast Jonathanton, DE 82931"
65a8b83748613797baeec8c2,66250.31669,4.858519689,7.758691601,3.08,24201.75308,1094321.883,"63443 Wesley Haven Apt. 970\nMaryburgh, CO 32233"
65a8b83748613797baeec8c3,74275.50405,6.001426337,8.494696638,6.32,38535.72643,1610217.177,"7587 Mcdonald Common Apt. 738\nElliottshire, DE 90107"
65a8b83748613797baeec8c4,81167.4411,8.1006516,6.340960207,4.5,28713.96202,1768705.125,"372 Angela Summit Apt. 043\nNew Tiffany, NJ 35579"
65a8b83748613797baeec8c5,56119.33253,7.809405065,7.372744223,4.4,36041.27531,1236258.08,"334 Robert Inlet\nThomasshire, CO 09495"
65a8b83748613797baeec8c6,84998.45891,5.898870691,6.25899478,3.5,28623.41032,1329007.203,"173 Heather Extensions\nPeggybury, AS 89149-2125"
65a8b83748613797baeec8c7,69604.42775,7.006155746,7.568819656,6.37,40684.07772,1704126.876,"50340 Parker Islands Apt. 276\nNorth Alexis, NV 71995-9163"
65a8b83748613797baeec8c8,70775.43488,6.131732514,6.909074636,3.2,40561.29711,1321888.268,"0965 Walker Port\nEast Jennifer, MN 53589"
65a8b83748613797baeec8c9,66236.84056,6.856135081,5.066614326,3.22,38906.85736,1113936.638,"2929 Rodriguez Pine\nNorth Gregoryland, WY 79081"
65a8b83748613797baeec8ca,57451.86827,5.116175663,7.945878305,5.08,38532.98003,1043628.37,"146 Margaret Drive\nEast Taylor, AR 62664"
65a8b83748613797baeec8cb,66293.8844,6.839681373,7.328415491,6.13,48877.50097,1663653.71,"76518 Kristen Expressway\nBennettstad, NE 55780-9958"
65a8b83748613797baeec8cc,69100.99031,4.272456648,6.248338851,2.29,46139.13676,969678.5673,USNS Chaney\nFPO AP 87928
65a8b83748613797baeec8cd,75729.76555,5.580598537,7.642973331,4.21,29996.01845,1183014.509,"11252 Waters Expressway Suite 333\nSavannahtown, WA 87924-9404"
65a8b83748613797baeec8ce,58599.6156,5.666214458,7.067574669,3.43,26569.65872,957814.6031,"2590 Warren Walk\nRobertsport, NY 09253-2552"
65a8b83748613797baeec8cf,59498.07937,5.522134705,7.429202325,3.43,25401.10188,912891.6806,"09767 Alvarado Rest\nDonnaland, MP 95960"
65a8b83748613797baeec8d0,72409.66649,6.1166841,8.47291577,6.33,40605.96743,1479758.318,"098 Melton Cliffs Apt. 580\nMadisonmouth, SC 04285"
65a8b83748613797baeec8d1,69316.79689,6.300408888,7.873575892,4.28,24448.21146,1431507.623,"PSC 3490, Box 0556\nAPO AE 04921"
65a8b83748613797baeec8d2,68656.90677,7.354457916,8.78790783,6.36,43833.85344,1747911.496,"6258 Shirley Lock Suite 916\nNorth Craig, HI 86453-3624"
65a8b83748613797baeec8d3,71240.25164,5.924127417,8.885191793,5.09,42566.50177,1563083.336,"1191 Tate Islands Suite 460\nSmithtown, ME 11150-3233"
65a8b83748613797baeec8d4,73223.9423,5.085558366,7.706760787,6.14,41113.00677,1425745.297,"154 Lee Tunnel\nSmallland, NC 15747-5815"
65a8b83748613797baeec8d5,60968.33291,5.925172881,5.758391006,4.29,28483.81174,804453.8698,"0542 Brandon Mountain\nSilvafurt, NE 88050-3603"
65a8b83748613797baeec8d6,65935.61261,5.073181886,8.261632226,4.16,36262.4269,1060440.596,"7168 Morgan Viaduct\nWest Paulchester, KY 61596"
65a8b83748613797baeec8d7,62773.52098,4.496843653,6.803529579,4.06,41389.36487,954737.1411,"1880 Samuel Fork Suite 830\nLake Elizabethfort, UT 41369-0237"
65a8b83748613797baeec8d8,69304.57095,5.331355553,7.310473469,3.4,29465.99961,1152604.142,"326 Isaiah Isle\nStevenfort, UT 18732"
65a8b83748613797baeec8d9,73218.99741,4.417082516,5.876852141,4.19,31619.5817,955943.809,"232 Andrade Cliffs Apt. 325\nLewismouth, VI 87172-1000"
65a8b83748613797baeec8da,63787.53635,4.643253525,6.007780226,3.25,22449.534,433247.1566,"4619 Doyle Causeway\nNew Gilbert, WY 70871-5578"
65a8b83748613797baeec8db,76613.08008,7.393603183,7.34670366,5.5,43250.98997,1718876.795,"2499 George Stravenue\nNew Pamela, AK 46876"
65a8b83748613797baeec8dc,64461.39215,7.949614163,6.675121348,2.04,34210.93608,1236874.809,"24231 Woods Alley Apt. 225\nRalphfurt, PA 09827-4337"
65a8b83748613797baeec8dd,41533.01296,6.853578269,5.055628639,4.24,31685.40269,682200.3006,"059 Morris Summit\nNew Whitney, NY 73137"
65a8b83748613797baeec8de,79575.64154,4.970709348,5.850243433,4.04,31050.10281,1141916.525,"4827 Kelsey Glen Suite 220\nMichaeltown, MD 34529"
65a8b83748613797baeec8df,82185.4699,5.219917755,5.343181926,4.19,29258.98876,1162735.272,Unit 4395 Box 2223\nDPO AE 68423-9498
65a8b83748613797baeec8e0,69853.42418,7.224586621,7.867622397,6,41913.6369,1681340.635,"8408 Lam Mountains\nRobertside, SD 61154-0104"
65a8b83748613797baeec8e1,51519.61854,6.94474747,5.543896647,4.13,43258.6446,945981.5296,"15429 Janice Lock\nJessicaville, MD 71946"
65a8b83748613797baeec8e2,48616.85537,7.080939775,6.843022938,4.45,29770.08343,854045.0138,"69330 Vasquez Square Apt. 177\nWest Douglasland, NV 48332"
65a8b83748613797baeec8e3,63324.58162,7.725265633,6.213020579,4.42,43281.57274,1372994.29,"PSC 5511, Box 3978\nAPO AA 43113"
65a8b83748613797baeec8e4,65016.22381,2.644304186,8.306304082,6.05,15902.58202,414571.2229,"584 Rick Cove\nLeeberg, ND 15540-8557"
65a8b83748613797baeec8e5,76855.86579,4.740995838,6.091630777,2.37,45388.31358,1240319.692,"6948 Michelle Tunnel\nSouth Christopherville, NM 47337-9117"
65a8b83748613797baeec8e6,75302.08258,6.75932479,7.822847038,4.48,42382.75153,1640646.67,"63283 Simmons Meadows Apt. 194\nNorth Amandaville, MO 55928"
65a8b83748613797baeec8e7,69438.70006,6.119530257,7.403375101,4.48,57775.26139,1537335.897,"898 Craig Ridge Apt. 204\nCoryfort, GA 66710-2535"
65a8b83748613797baeec8e8,75764.20019,4.837669717,6.592119906,2.38,36712.20014,1337966.927,"97282 Moore Knoll Suite 107\nWest Megan, AS 39793-7339"
65a8b83748613797baeec8e9,68814.92561,5.42843466,5.486194341,3.2,42285.98468,1085113.451,"49682 Brett Square\nNew Andrea, NH 32549"
65a8b83748613797baeec8ea,60912.31622,6.313147371,6.298966339,4.21,20915.81605,905328.7691,"2378 Christine Oval\nNorth Michaelborough, CT 83476"
65a8b83748613797baeec8eb,41007.45867,5.305041691,6.033643138,3.39,39526.56631,494742.5436,"682 Lara Hollow Suite 021\nSouth Shannonmouth, KY 33314-3669"
65a8b83748613797baeec8ec,61949.88399,6.108984095,6.454836099,2.34,42092.88416,1237360.718,"50415 Julia Lane Apt. 645\nLake Emilyfort, KY 92027-9820"
65a8b83748613797baeec8ed,67421.66705,4.638742025,7.664160226,6.04,20167.03999,864899.485,"9641 Jackie Brook\nTimothyshire, PW 16107"
65a8b83748613797baeec8ee,68428.39428,5.266863096,6.140596673,3.22,31074.12492,1002192.582,"3228 Kathy Shores Suite 923\nNorth Nathaniel, RI 37530"
65a8b83748613797baeec8ef,61839.6479,5.677800695,6.662371844,4.48,17244.97025,800110.1189,"802 Lauren Locks\nScotttown, KY 33922-1795"
65a8b83748613797baeec8f0,62835.25696,7.095849854,7.156463409,5.16,50097.95083,1410331.825,"2144 Jackson Path Apt. 300\nCharleneland, NM 58522"
65a8b83748613797baeec8f1,72485.19746,4.205495168,5.706925272,2.45,43134.03806,1036382.766,"1608 Andrews Rest Apt. 672\nRichardshire, IN 92603"
65a8b83748613797baeec8f2,60945.7218,4.781651489,5.628334764,3.08,34162.95673,437146.0204,"53074 Alexis Village Apt. 437\nFloydland, DC 23157"
65a8b83748613797baeec8f3,83729.79177,4.403196998,5.213234052,3.19,12906.25485,624432.966,"914 Beasley Pines Suite 756\nLake Phillip, VA 85426"
65a8b83748613797baeec8f4,57605.79912,7.409833867,5.637925148,2.33,49411.4113,1179440.832,USS Thomas\nFPO AA 60174-6263
65a8b83748613797baeec8f5,75358.4826,8.991399331,7.282679841,3.2,21319.9943,1740404.967,"84910 Lloyd Green Apt. 744\nLake Lynn, AK 73257-6707"
65a8b83748613797baeec8f6,53927.41281,4.528065613,5.675535153,3.35,37875.55012,706135.1446,"880 Lee Groves Suite 157\nWest Jeffrey, HI 92567-7167"
65a8b83748613797baeec8f7,60776.38714,6.855932512,5.572610331,3.5,28318.75042,870252.411,"698 Julie Shoals Suite 296\nChristensentown, WI 62082"
65a8b83748613797baeec8f8,69648.51395,5.444737202,6.960605519,3.17,36038.95905,1106149.686,"66285 Drake Hollow Suite 740\nNew Shannonhaven, VA 07026-9938"
65a8b83748613797baeec8f9,59295.68011,4.730911869,8.0911663,4.44,46784.53859,1192677.55,"5115 Anderson Plains\nWilkinsonbury, ND 95001-4548"
65a8b83748613797baeec8fa,97548.31041,5.460972751,6.609395871,2.5,39089.41571,2026303.098,"349 Sean Forges\nWhitakerville, WY 85138-4153"
65a8b83748613797baeec8fb,61688.68294,6.842834633,8.335806592,6.15,35552.99118,1311473.323,Unit 6166 Box 9012\nDPO AA 29420-5875
65a8b83748613797baeec8fc,72469.54178,5.606394944,8.044576292,3.07,27227.81339,1123386.531,"69260 Brenda Overpass Apt. 620\nPort Nicolestad, UT 49247"
65a8b83748613797baeec8fd,76048.37232,6.642756994,7.658408706,6.43,22469.52253,1205750.232,"981 Melanie Route Suite 924\nSouth Johnny, VA 94359-3209"
65a8b83748613797baeec8fe,79186.45041,6.218852677,9.047861281,6.38,17840.11679,1582140.06,"448 Middleton View\nJenniferton, GA 83163-3132"
65a8b83748613797baeec8ff,49220.03779,5.396988245,6.110021469,2.33,46981.9261,573434.6642,"90759 Beth Manors Apt. 532\nWilliamport, RI 50228"
65a8b83748613797baeec900,80040.17331,6.44955474,8.453261625,5.5,29699.01164,1735826.005,"8337 Cody Fields Apt. 592\nTinafurt, GU 56684-5907"
65a8b83748613797baeec901,51995.58286,6.766777857,6.746500585,2.3,47073.79792,1052185.176,"019 Richard Mountain Apt. 282\nEast Melaniebury, IN 51530-5215"
65a8b83748613797baeec902,52711.11815,7.874124275,8.254120394,4.49,25594.16903,1151281.847,"36330 Rodriguez Cape Suite 137\nEast Ashleyshire, HI 61481-1240"
65a8b83748613797baeec903,56934.46081,8.078703471,7.808643282,3.08,37076.19846,1531216.894,USCGC Sanchez\nFPO AP 77447
65a8b83748613797baeec904,66760.70176,5.696410259,5.870675013,3.06,42292.5646,1103352.601,"76265 Morris Walks\nLake Jamesland, MN 54821"
65a8b83748613797baeec905,52376.61152,5.361088157,4.377965509,2.2,34189.14346,308199.8912,"951 Richard Ford Suite 733\nOneillside, NE 17071-7757"
65a8b83748613797baeec906,70224.3205,7.03747734,6.587236568,4.38,40274.16665,1423296.118,"236 Kramer Oval Apt. 169\nNew Crystal, NJ 58341"
65a8b83748613797baeec907,62612.9093,6.949391112,6.658163483,3.32,40789.82581,1315684.457,"027 Brandy Plaza Apt. 534\nHendricksmouth, PW 87092-1532"
65a8b83748613797baeec908,80284.99543,5.029474722,4.049320548,2.2,23457.1264,637951.9056,"9488 Wood Hill\nNew Jesseton, IL 19753"
65a8b83748613797baeec909,66811.70125,6.035255424,5.478595655,2.06,33499.33275,1027191.029,"39656 Julie Ways\nSouth Richardshire, WV 91991-0615"
65a8b83748613797baeec90a,51142.40602,5.379707221,7.309721788,6.25,41872.64328,729678.6262,USCGC Williams\nFPO AE 95935-4246
65a8b83748613797baeec90b,90535.16522,5.722843373,5.833625637,2.24,42249.32493,1676770.331,"9912 Anderson Bridge\nPort Chad, NY 38307"
